num_layers,num_node1,num_node2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,test_acc
1,17,0,0,0,0,0,0,0,0,0,1,0,0.718333333
1,7,0,0,0,0,0,0,0,0,0,1,0,0.985
1,1,0,0,0,0,0,0,0,0,0,1,0,0.985
1,11,0,0,0,0,0,0,0,0,0,1,0,0.918333333
1,15,0,0,0,0,0,0,0,0,0,1,0,0.798333333
1,12,0,0,0,0,0,0,0,0,0,1,0,0.893333333
2,17,7,0,0,0,0,0,0,0,0,1,0,0.725
2,17,4,0,0,0,0,0,0,0,0,1,0,0.74
2,22,14,0,0,0,0,0,0,0,0,1,0,0.315
2,12,3,0,0,0,0,0,0,0,0,1,0,0.913333333
1,14,0,0,0,0,0,0,0,0,0,1,0,0.833333333
2,22,21,0,0,0,0,0,0,0,0,1,0,0
2,21,12,0,0,0,0,0,0,0,0,1,0,0.433333333
1,14,0,0,0,0,0,0,0,0,0,0,1,0.566666667
2,17,4,0,0,0,0,0,0,0,0,0,1,0.685185185
1,7,0,0,0,0,0,0,0,0,0,0,1,0.592592593
2,9,19,0,0,0,0,0,0,0,0,0,1,0.696296296
2,7,6,0,0,0,0,0,0,0,0,0,1,0.907407407
1,3,0,0,0,0,0,0,0,0,0,0,1,0.444444444
1,2,0,0,0,0,0,0,0,0,0,0,1,0.388888889
2,8,23,0,0,0,0,0,0,0,0,0,1,0.359259259
1,22,0,0,0,0,0,0,0,0,0,0,1,0.092592593
2,6,11,0,0,0,0,0,0,0,0,0,1,0.937037037
2,7,5,0,0,0,0,0,0,0,0,0,1,0.874074074
1,6,0,0,0,0,0,0,0,0,0,0,1,0.566666667
1,13,0,0,0,0,0,0,0,0,0,0,1,0.592592593
1,9,0,0,0,0,0,0,0,0,0,0,1,0.622222222
1,6,0,0,0,0,0,0,0,0,0,0,1,0.566666667
1,23,0,0,0,0,0,0,0,0,0,0,1,0
1,6,0,0,0,0,0,0,0,0,0,0,1,0.566666667
2,2,5,0,0,0,0,0,0,0,0,0,1,0.67037037
1,17,0,0,0,0,0,0,0,0,0,0,1,0.444444444
1,2,0,0,0,0,0,0,0,0,0,0,1,0.388888889
2,12,14,0,0,0,0,0,0,0,0,0,1,0.925925926
1,8,0,0,0,0,0,0,0,0,0,0,1,0.611111111
2,16,20,0,0,0,0,0,0,0,0,0,1,0.496296296
1,4,0,0,0,0,0,0,0,0,0,0,1,0.492592593
2,2,16,0,0,0,0,0,0,0,0,0,1,0.62962963
2,15,7,0,0,0,0,0,0,0,0,0,1,0.874074074
1,7,0,0,0,0,0,0,0,0,0,0,1,0.592592593
1,17,0,0,0,0,0,0,0,0,0,0,1,0.444444444
2,2,5,0,0,0,0,0,0,0,0,0,1,0.67037037
2,18,2,0,0,0,0,0,0,0,0,0,1,0.525925926
1,15,0,0,0,0,0,0,0,0,0,0,1,0.533333333
2,2,11,0,0,0,0,0,0,0,0,0,1,0.759259259
1,20,0,0,0,0,0,0,0,0,0,0,1,0.255555556
2,2,13,0,0,0,0,0,0,0,0,0,1,0.72962963
2,7,18,0,0,0,0,0,0,0,0,0,1,0.72962963
2,4,4,0,0,0,0,0,0,0,0,0,1,0.733333333
2,14,23,0,0,0,0,0,0,0,0,0,1,0.314814815
2,14,7,0,0,0,0,0,0,0,0,0,1,0.907407407
1,18,0,0,0,0,0,0,0,0,0,0,1,0.388888889
1,13,0,0,0,0,0,0,0,0,0,0,1,0.592592593
1,5,0,0,0,0,0,0,0,0,0,0,1,0.533333333
1,15,0,0,0,0,0,0,0,0,0,0,1,0.533333333
2,18,5,0,0,0,0,0,0,0,0,0,1,0.67037037
1,6,0,0,0,0,0,0,0,0,0,0,1,0.566666667
1,11,0,0,0,0,0,0,0,0,0,0,1,0.622222222
2,12,15,0,0,0,0,0,0,0,0,0,1,0.892592593
2,3,2,0,0,0,0,0,0,0,0,0,1,0.581481481
1,19,0,0,0,0,0,0,0,0,0,0,1,0.325925926
1,12,0,0,0,0,0,0,0,0,0,0,1,0.611111111
2,10,10,0,0,0,0,0,0,0,0,0,1,1
